Id,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality
3424,22.6,70.7,0.8,7.4,26.3,1.8,1.07,10.8,481,Good
2795,24.1,60.2,6.3,12.2,30.8,17.6,1.44,8.0,353,Moderate
4572,27.7,76.8,5.8,13.6,24.4,4.5,0.92,11.3,544,Good
1562,22.9,89.4,13.5,34.2,30.5,34.0,3.09,2.6,833,Hazardous
3093,47.4,93.1,72.7,96.6,34.3,14.9,2.54,5.7,797,Hazardous
3155,34.5,76.9,59.3,71.9,28.4,13.0,1.77,7.7,586,Poor
973,35.5,86.0,75.7,86.8,19.8,12.1,1.79,8.6,612,Moderate
1710,27.3,61.6,0.6,2.3,14.0,4.2,0.87,19.0,465,Good
3201,21.4,39.3,19.4,26.4,21.7,4.7,1.1,12.2,428,Good
4371,26.0,54.7,7.7,16.9,17.2,6.9,1.05,17.2,333,Good
4819,29.2,45.9,1.9,10.9,29.4,5.5,1.1,6.1,647,Moderate
1098,35.7,80.2,35.0,45.9,32.0,9.3,1.59,5.5,531,Moderate
4161,22.7,76.8,12.9,15.2,21.9,4.9,0.99,18.6,410,Good
2844,35.6,64.8,16.1,30.3,32.2,1.1,1.65,5.9,640,Moderate
886,33.6,72.6,24.5,31.2,24.1,14.8,1.3,6.7,489,Moderate
4931,30.3,91.8,1.0,18.8,23.1,4.4,1.31,5.9,359,Moderate
3678,22.2,50.0,2.3,8.4,23.5,3.7,0.96,10.2,547,Good
4580,35.4,55.6,72.1,81.2,33.4,12.6,1.71,5.0,296,Moderate
3566,29.4,63.7,79.7,93.1,26.2,12.2,1.56,5.4,326,Moderate
4401,21.9,48.9,6.7,11.1,13.7,7.1,0.93,11.4,549,Good
515,29.5,62.3,3.4,12.5,17.9,6.7,1.05,10.5,439,Good
4620,29.8,76.9,5.1,11.5,29.6,3.9,1.61,5.6,358,Moderate
737,27.2,90.5,13.9,22.7,26.6,12.8,1.29,7.6,616,Moderate
1453,28.1,74.6,0.3,4.9,15.0,1.7,1.04,10.3,256,Good
3971,41.3,103.3,168.6,185.0,47.0,28.8,1.99,4.3,631,Hazardous
4700,27.6,69.8,16.8,30.0,27.7,8.9,1.74,12.2,564,Moderate
2506,25.9,78.2,14.2,22.1,34.8,7.8,1.63,9.6,379,Moderate
2994,32.4,63.5,6.4,14.7,38.5,11.4,1.81,3.8,501,Poor
2126,24.0,55.5,6.4,8.6,10.8,4.8,0.89,11.5,456,Good
2926,29.5,53.9,37.4,50.4,24.1,5.2,1.47,5.1,679,Moderate
4745,27.6,79.6,55.7,66.7,33.7,19.3,1.79,8.9,539,Poor
906,39.4,69.0,7.3,27.6,36.2,4.2,2.19,7.1,428,Poor
3647,34.6,70.8,13.3,20.8,28.5,19.4,1.63,4.7,365,Poor
1030,34.0,68.2,5.4,10.2,47.2,12.8,2.16,3.9,725,Poor
2507,41.4,82.2,73.6,89.8,35.1,13.3,2.84,4.1,620,Hazardous
2428,28.5,81.2,4.0,16.4,22.1,11.3,1.52,5.7,391,Moderate
947,24.2,89.0,22.8,31.7,34.3,10.9,1.46,5.8,623,Moderate
3806,30.0,86.0,8.3,20.4,21.4,10.2,1.59,7.2,733,Moderate
4754,26.1,62.1,18.2,26.6,19.8,8.0,1.88,5.1,629,Moderate
715,25.6,42.7,5.4,8.4,19.3,4.6,0.92,10.3,418,Good
4055,30.5,75.1,21.5,34.0,25.6,7.6,1.21,6.1,401,Moderate
686,26.7,57.9,50.0,59.6,26.3,9.4,1.68,6.3,541,Moderate
703,42.5,100.6,38.5,52.1,41.3,32.1,2.45,3.0,592,Hazardous
3341,30.8,63.9,34.4,43.3,14.0,13.9,1.52,5.1,350,Moderate
2353,22.7,69.7,9.6,24.8,32.8,14.1,1.45,5.2,607,Moderate
2257,30.1,89.5,26.2,38.9,45.4,19.1,2.18,4.2,658,Poor
3551,31.9,74.5,31.9,40.6,36.4,9.7,1.45,6.7,494,Moderate
473,25.0,56.6,3.9,10.9,16.5,4.0,1.06,11.1,583,Good
21,26.4,72.7,2.4,6.2,20.3,9.0,0.94,10.1,431,Good
2752,34.0,75.2,46.0,57.2,45.5,15.4,3.34,6.3,601,Hazardous
885,30.4,98.7,21.6,29.6,35.1,12.7,2.13,4.0,625,Poor
2448,25.8,78.2,14.0,20.2,23.3,6.6,1.01,18.8,576,Good
917,37.3,94.3,67.5,84.0,42.4,27.5,1.94,5.6,863,Hazardous
3757,22.0,44.1,7.5,11.5,20.0,6.4,1.03,13.3,458,Good
3751,28.9,87.5,13.4,37.1,34.3,8.9,1.9,8.0,612,Poor
2239,31.0,63.5,5.4,13.4,26.9,15.4,1.56,5.1,446,Moderate
3844,37.7,78.2,9.2,18.9,35.2,9.7,1.49,5.3,318,Moderate
3395,29.3,77.9,37.0,47.7,29.1,15.4,2.14,3.5,691,Poor
1265,44.1,72.8,45.0,59.2,33.9,13.0,2.21,6.9,707,Poor
483,29.0,64.4,23.5,23.1,35.1,17.3,2.13,5.0,560,Poor
4337,24.6,78.7,15.8,24.2,23.2,9.2,0.93,13.7,384,Good
2963,25.9,78.0,2.0,8.2,17.3,6.3,1.01,10.0,477,Good
1219,25.8,76.1,51.9,64.4,24.9,16.5,1.93,5.4,708,Moderate
277,25.7,57.2,7.5,14.7,14.8,2.6,1.08,14.0,319,Good
988,31.9,53.6,13.3,23.8,20.8,7.0,1.67,11.3,366,Moderate
2084,25.8,52.3,35.6,56.7,28.9,6.9,1.2,5.4,535,Moderate
1245,20.7,68.5,3.1,5.5,9.2,9.8,0.87,10.3,333,Good
2382,27.8,70.8,3.0,20.7,30.8,17.7,2.02,3.5,502,Poor
571,31.5,66.9,4.6,14.6,24.7,19.7,2.47,7.5,761,Poor
1435,21.6,77.6,5.0,10.6,17.6,2.5,0.94,11.0,591,Good
993,27.6,83.3,128.5,138.4,27.9,4.9,1.17,5.1,571,Moderate
3930,22.3,58.5,30.3,36.3,18.8,4.1,0.87,10.3,479,Good
3447,18.4,75.1,10.7,15.3,17.4,5.8,1.03,12.5,553,Good
585,39.9,78.7,71.9,85.2,39.7,16.3,2.54,3.3,957,Hazardous
3658,38.1,84.3,5.4,4.6,35.0,28.2,2.68,5.1,455,Hazardous
2514,25.6,57.4,2.2,6.4,12.2,5.0,1.19,18.9,392,Good
1349,27.1,58.3,4.7,17.0,29.4,7.5,1.07,5.0,349,Moderate
1007,26.0,57.9,44.7,58.2,31.4,4.3,1.25,7.8,488,Moderate
674,29.8,58.4,27.3,33.4,12.1,8.3,0.9,10.7,410,Good
2412,28.9,109.5,3.6,21.7,62.1,13.5,2.35,2.7,678,Hazardous
2903,35.2,68.3,4.7,16.8,21.6,13.0,1.3,9.6,478,Moderate
447,28.4,75.5,13.1,26.9,20.0,14.1,1.72,5.8,402,Moderate
3834,25.7,88.9,16.7,27.0,28.6,5.1,1.79,11.8,439,Moderate
3758,28.8,74.7,30.4,35.4,22.5,5.4,1.91,6.1,482,Moderate
3703,34.0,63.3,15.3,16.3,19.1,10.4,1.54,12.7,387,Moderate
359,24.0,55.5,4.1,5.7,12.7,4.3,0.89,13.9,545,Good
2064,32.6,71.9,48.0,60.0,30.8,6.8,2.0,5.0,388,Moderate
4449,30.3,69.4,41.8,51.2,22.5,5.8,1.57,6.1,434,Moderate
3810,30.8,47.2,28.0,33.6,28.4,14.6,1.27,5.3,316,Moderate
1690,39.7,95.9,70.7,74.9,30.8,18.3,2.3,3.7,422,Poor
4326,20.0,72.8,3.6,8.3,26.2,6.5,0.95,11.1,516,Good
1548,24.5,51.9,14.5,21.4,13.4,3.7,1.08,11.3,379,Good
1247,32.8,82.7,4.4,11.3,27.7,11.4,1.58,5.2,322,Moderate
1985,23.2,72.9,29.3,39.3,20.6,7.2,1.36,5.4,299,Moderate
294,32.2,42.8,24.8,37.3,26.9,16.8,1.16,5.8,453,Moderate
1547,34.1,72.9,2.2,15.6,33.6,4.9,1.43,5.6,526,Moderate
2012,38.5,57.4,75.0,83.0,34.9,1.6,2.35,3.7,505,Poor
588,31.9,70.1,5.5,17.5,44.2,17.2,1.65,4.1,506,Poor
3329,30.2,75.6,15.3,18.2,20.7,4.6,0.95,12.3,445,Good
2403,18.5,51.6,3.8,6.4,26.3,8.3,1.17,10.6,215,Good
2129,21.9,71.1,36.9,36.2,33.3,9.6,1.67,5.6,594,Moderate
4388,27.6,62.5,8.7,16.0,18.4,3.7,1.02,10.4,235,Good
2410,25.4,59.3,5.6,8.4,11.9,4.3,0.9,10.4,465,Good
2719,27.6,84.1,0.8,12.4,26.5,13.1,1.55,7.4,668,Moderate
425,32.5,72.1,26.5,42.4,35.3,2.0,1.94,5.6,510,Poor
2582,40.4,92.4,92.0,112.9,42.2,26.4,2.32,3.7,633,Hazardous
1054,34.4,65.1,48.4,58.5,29.6,7.8,1.27,7.1,435,Moderate
3966,25.8,64.7,3.3,8.4,26.6,4.3,0.98,10.2,226,Good
4562,40.9,80.9,13.5,26.8,37.5,16.2,2.38,3.8,630,Poor
556,32.3,46.7,20.8,34.7,30.4,11.4,1.33,5.3,677,Moderate
4358,24.3,78.1,0.5,5.2,24.3,2.6,1.0,12.0,517,Good
3938,22.3,50.9,11.1,18.3,19.5,5.1,1.02,11.6,287,Good
4712,29.3,63.2,12.7,25.8,23.3,16.6,2.15,4.2,839,Poor
2469,43.7,84.2,14.9,21.4,34.1,23.9,2.01,4.5,615,Poor
4710,38.1,69.3,6.5,23.6,41.6,16.5,1.46,6.4,806,Poor
355,26.0,54.9,16.6,22.4,21.3,7.0,1.02,12.2,210,Good
1193,21.5,79.0,2.7,8.6,24.2,5.2,1.0,10.3,282,Good
1716,19.2,66.2,16.4,44.9,18.8,7.1,2.25,4.4,799,Poor
3416,28.4,80.8,11.4,20.3,36.0,9.7,1.19,5.8,530,Moderate
2604,35.5,62.6,71.2,75.9,20.5,9.3,1.58,5.5,405,Moderate
4129,44.0,80.4,18.0,29.5,27.9,8.5,2.12,4.1,685,Poor
2828,25.6,64.6,56.7,67.9,28.0,6.9,1.6,9.4,334,Moderate
1704,27.4,51.0,7.0,16.8,26.9,4.6,1.55,11.6,436,Moderate
2863,32.7,77.8,2.9,11.1,27.8,12.3,1.86,5.7,426,Poor
2618,27.8,72.7,9.9,16.5,16.8,7.2,1.13,11.6,589,Good
2400,34.8,61.8,6.8,15.5,23.5,9.6,1.47,6.0,404,Moderate
2139,22.1,58.9,4.9,11.3,21.9,4.2,1.03,10.3,324,Good
3239,24.4,45.9,25.0,30.5,22.8,3.1,0.97,11.5,524,Good
2383,26.4,56.9,4.9,8.9,10.7,6.3,0.99,10.2,276,Good
3218,21.2,55.0,8.5,13.5,15.8,7.1,1.04,13.0,503,Good
3935,39.5,70.2,5.4,24.3,38.0,0.1,1.85,4.3,616,Poor
1285,20.6,63.5,14.1,23.5,30.0,8.3,1.54,6.1,646,Moderate
3796,34.0,50.8,1.3,14.1,20.6,13.4,1.4,5.0,485,Moderate
4894,37.5,84.2,17.4,35.5,31.6,2.9,3.0,7.0,524,Poor
4468,34.1,90.5,14.3,17.4,19.6,6.4,1.59,7.0,494,Moderate
2087,23.5,76.1,43.1,54.8,49.2,26.1,1.56,2.7,782,Hazardous
1889,28.3,59.1,1.5,6.1,23.4,7.0,1.1,10.9,511,Good
4622,42.2,73.2,6.5,20.3,53.8,23.7,2.41,3.7,633,Hazardous
1591,38.5,79.8,70.6,88.1,36.1,9.8,1.86,4.6,565,Poor
1346,33.9,72.8,22.7,30.8,26.1,15.3,1.98,5.6,598,Moderate
4431,40.1,95.2,11.5,30.1,34.8,18.6,1.88,5.4,803,Poor
2162,52.8,83.3,42.7,72.1,42.5,33.9,2.46,2.5,561,Hazardous
2396,28.4,48.0,11.1,17.7,15.1,7.6,1.06,16.4,334,Good
4768,28.3,54.8,2.5,15.5,29.3,11.7,1.51,6.1,376,Moderate
2271,45.7,100.1,2.0,21.9,31.0,10.0,2.0,4.3,477,Poor
4490,25.0,63.5,24.7,27.0,16.1,2.0,0.91,15.9,407,Good
3111,33.4,80.3,3.1,13.0,23.3,10.1,1.76,7.3,600,Moderate
1137,31.7,59.3,6.9,16.7,29.4,7.0,1.37,11.9,323,Moderate
3895,38.2,59.2,3.9,19.5,23.6,10.1,1.39,13.5,648,Moderate
972,22.0,69.7,32.0,34.7,28.9,3.8,1.21,10.6,239,Good
795,32.4,73.0,2.9,13.8,23.4,7.2,1.76,6.9,315,Moderate
3020,23.6,52.0,7.2,11.9,19.0,5.5,1.01,12.6,581,Good
1711,30.1,72.9,0.0,5.9,26.5,8.1,1.21,13.0,569,Moderate
3387,32.3,74.5,7.4,9.9,24.2,17.8,1.67,5.1,611,Moderate
36,36.4,64.6,78.0,82.6,27.2,5.8,1.5,9.0,412,Moderate
453,26.4,76.0,16.0,32.9,31.8,10.6,2.15,4.8,548,Poor
913,35.0,60.9,3.3,8.2,27.0,15.3,1.41,7.0,684,Moderate
4081,39.1,66.5,70.3,94.6,33.5,29.7,2.27,2.6,756,Hazardous
1199,22.2,83.3,11.0,22.4,25.2,14.7,1.35,10.2,528,Moderate
1274,22.9,78.5,6.7,9.7,15.9,2.2,0.99,10.0,249,Good
2375,30.3,77.1,1.9,11.7,32.0,16.4,1.99,9.9,618,Moderate
37,30.8,76.8,3.7,15.9,30.8,12.0,1.78,7.8,501,Moderate
974,28.9,49.4,12.9,18.5,18.5,4.7,0.89,10.1,461,Good
3195,26.6,44.0,3.5,7.1,23.9,7.2,0.97,11.0,417,Good
983,23.7,61.5,19.4,25.0,11.8,0.9,1.18,12.0,333,Good
3904,23.2,78.4,16.8,19.3,23.9,7.9,1.44,11.4,456,Moderate
4069,33.9,63.5,55.1,78.8,41.8,18.9,1.99,3.6,454,Poor
1418,42.2,63.3,15.2,38.9,23.5,24.1,2.27,13.2,467,Poor
3332,35.7,94.8,13.5,38.4,33.2,11.0,1.65,3.9,749,Poor
1560,26.1,63.3,11.1,13.7,23.7,4.5,0.89,14.7,450,Good
39,27.9,41.1,24.9,29.8,23.5,6.1,1.08,10.8,294,Good
1486,29.5,43.4,24.2,29.7,18.7,8.7,0.92,10.4,385,Good
3883,28.2,39.4,6.3,11.6,26.2,7.1,0.92,15.2,289,Good
169,24.7,55.3,11.2,15.3,12.5,6.6,0.99,17.5,200,Good
1355,32.4,97.5,25.4,42.8,33.4,10.6,2.02,4.6,792,Poor
2785,44.3,87.7,14.0,22.3,37.2,18.2,2.75,4.4,471,Hazardous
3632,22.5,81.5,2.0,15.3,27.8,14.7,1.75,5.0,492,Moderate
4748,23.8,42.1,2.5,7.3,15.1,3.8,1.12,12.8,529,Good
4004,26.8,76.1,3.8,10.1,25.1,4.7,1.01,10.3,394,Good
2682,31.6,60.9,18.0,35.8,17.9,11.0,1.34,7.9,458,Moderate
4704,28.6,86.6,8.7,20.7,18.6,6.9,1.79,8.3,483,Moderate
4025,24.7,71.6,26.6,34.2,24.8,3.2,1.06,10.6,596,Good
1640,30.7,79.1,23.2,25.8,13.5,5.5,0.98,10.1,456,Good
1290,23.7,60.1,12.3,21.5,16.9,4.0,0.99,14.0,253,Good
1380,22.1,53.8,6.9,19.6,18.8,5.7,1.65,9.6,457,Moderate
1933,23.8,61.3,3.1,4.7,25.4,7.9,1.06,12.5,238,Good
579,19.6,47.2,0.9,7.5,23.2,3.8,1.02,10.5,380,Good
4220,29.9,96.2,16.2,29.3,35.5,18.2,1.85,3.4,444,Poor
3160,40.0,88.6,4.5,25.7,31.0,20.5,2.11,4.6,709,Poor
2030,22.6,74.6,3.4,16.0,17.5,4.9,1.6,6.2,718,Moderate
892,26.3,66.5,14.7,24.2,14.6,4.2,1.06,15.6,373,Good
3951,35.8,69.7,9.8,14.4,22.5,10.5,1.1,5.3,396,Moderate
780,44.4,99.7,1.9,4.2,33.4,6.3,2.88,4.9,710,Hazardous
159,27.4,63.0,11.0,21.1,23.2,9.6,1.27,6.6,333,Moderate
2,25.4,78.6,4.1,6.7,21.3,9.1,1.4,10.1,543,Moderate
2263,29.0,79.7,92.7,112.4,33.2,6.9,1.84,14.0,785,Poor
3216,29.4,82.3,3.9,8.8,23.7,5.9,0.92,10.9,266,Good
2109,40.8,80.0,27.9,44.3,52.3,19.3,2.06,3.8,530,Hazardous
849,33.4,85.5,55.9,60.9,36.0,10.2,1.64,3.7,698,Poor
2737,36.8,100.2,4.9,14.2,40.2,32.5,3.02,2.9,489,Hazardous
2466,41.0,80.9,27.8,56.5,43.4,23.8,2.95,8.4,556,Hazardous
3650,26.8,70.4,4.3,9.3,20.0,5.4,1.16,10.5,591,Good
1596,34.0,104.3,25.9,44.1,41.7,15.9,2.35,7.1,676,Hazardous
1776,31.9,66.3,38.8,40.0,30.6,9.3,1.55,6.2,381,Moderate
1913,41.4,93.0,30.7,45.3,40.3,12.5,1.63,4.2,600,Poor
1043,27.1,75.8,61.2,83.7,31.3,19.7,1.79,5.3,592,Poor
4713,26.5,67.6,1.8,9.2,26.5,4.9,1.09,12.3,418,Good
1544,32.4,76.4,22.2,30.0,23.0,10.2,1.47,7.6,331,Moderate
2736,33.8,64.8,12.6,21.7,21.3,8.3,1.5,5.2,593,Moderate
3706,32.4,93.5,31.6,45.9,32.9,13.6,2.15,6.6,482,Poor
4617,26.6,77.5,6.3,11.5,11.8,7.0,1.15,10.1,245,Good
53,22.2,61.2,2.4,5.8,21.6,3.8,1.13,11.5,459,Good
1796,29.5,60.6,1.0,18.5,26.1,7.5,1.55,8.9,438,Moderate
1911,28.9,48.1,2.2,5.6,23.1,5.9,1.09,10.6,465,Good
2306,33.4,69.8,5.8,14.5,38.2,8.4,1.66,12.0,444,Poor
2553,34.1,97.9,54.0,76.8,31.6,16.4,2.15,6.6,513,Poor
2800,30.6,58.5,17.0,31.9,27.1,9.3,1.54,5.4,405,Moderate
4086,37.5,49.5,9.5,14.9,21.7,7.3,1.64,5.4,654,Moderate
4127,46.5,101.4,94.5,122.4,29.8,20.2,3.09,4.1,584,Hazardous
824,31.9,93.9,32.7,44.6,38.8,16.7,2.52,3.4,564,Poor
4733,29.1,61.2,12.1,18.5,17.5,5.1,2.03,9.3,502,Moderate
3178,24.2,63.9,6.6,9.1,24.1,2.7,0.93,12.8,369,Good
3401,38.8,78.7,3.1,21.2,43.4,16.0,2.02,3.6,772,Hazardous
1389,22.4,62.0,6.5,11.1,24.2,3.4,1.02,10.1,265,Good
3564,28.1,42.5,0.3,5.1,16.1,5.7,0.99,11.6,326,Good
4876,29.5,82.2,40.6,50.6,25.0,13.1,1.7,6.6,591,Moderate
884,32.1,80.3,13.7,28.6,37.0,14.9,1.76,4.7,807,Poor
3805,29.4,56.0,24.3,41.9,30.5,5.3,1.64,12.5,375,Moderate
1607,35.2,80.7,67.4,103.4,49.6,9.6,2.47,3.5,681,Hazardous
1594,26.8,50.2,18.3,25.5,28.9,0.9,0.96,13.7,303,Good
771,38.0,77.7,49.8,65.9,42.7,17.2,2.02,6.2,750,Hazardous
2611,35.4,120.5,47.7,61.2,49.3,24.2,2.36,5.2,662,Hazardous
4661,33.2,76.6,6.9,23.1,31.0,17.1,2.06,4.8,804,Poor
2273,34.7,75.4,4.1,14.9,30.3,9.3,1.12,5.6,563,Moderate
1868,32.3,66.5,29.1,41.9,34.6,9.2,1.83,5.8,426,Poor
1085,34.2,92.3,1.7,26.2,37.3,12.5,1.85,3.6,501,Poor
10,30.5,87.9,28.4,38.1,29.2,15.2,1.76,5.0,496,Moderate
3611,31.3,80.8,79.4,92.1,24.1,8.0,1.58,7.6,624,Moderate
1325,17.8,59.7,2.2,9.9,16.4,5.1,0.87,10.1,583,Good
3390,25.3,50.8,7.7,13.4,16.5,3.8,1.15,10.8,338,Good
1463,26.7,61.9,11.8,16.3,13.0,6.3,0.85,16.7,361,Good
806,37.8,73.1,0.2,26.8,37.5,25.7,1.28,2.8,631,Hazardous
4260,34.1,67.7,8.4,18.5,25.0,10.7,1.52,10.2,460,Moderate
3985,32.1,72.6,11.3,25.5,21.7,7.1,1.55,6.7,374,Moderate
3771,23.5,73.7,2.1,6.0,22.2,3.0,0.86,10.7,200,Good
2108,30.3,88.5,23.4,35.8,19.3,6.5,1.37,6.9,737,Moderate
4235,30.0,85.1,70.6,91.5,30.7,7.1,1.52,5.3,373,Moderate
4956,24.2,80.6,3.3,13.0,23.6,14.5,1.22,6.1,367,Moderate
2234,32.0,89.4,3.6,17.4,21.8,15.8,1.34,5.4,325,Moderate
3211,26.9,51.6,6.9,7.4,24.6,5.1,1.06,13.1,534,Good
963,34.7,61.7,30.8,38.5,44.7,26.7,2.31,6.4,436,Poor
3415,29.3,86.7,18.2,32.5,29.2,12.9,1.4,5.5,552,Moderate
3753,28.1,69.0,0.5,2.8,19.5,6.9,1.06,11.8,491,Good
398,31.8,68.4,6.7,12.6,23.8,8.3,0.86,10.3,326,Good
2632,26.8,50.9,17.8,25.3,21.3,3.2,0.98,11.5,346,Good
4851,28.1,82.0,14.5,19.5,27.0,9.3,1.47,8.2,697,Moderate
2996,28.5,83.8,10.6,26.5,30.2,10.7,1.52,7.5,581,Moderate
704,19.1,63.4,23.9,31.8,22.1,9.2,1.5,5.2,639,Moderate
431,32.1,62.6,47.9,59.1,30.0,7.9,1.48,7.1,414,Moderate
292,28.3,71.1,16.1,19.8,19.0,3.2,0.97,10.1,256,Good
4867,29.0,56.0,5.5,10.1,14.5,3.7,0.86,13.4,233,Good
145,25.8,47.3,9.4,16.9,34.1,6.4,1.92,5.3,367,Moderate
4393,31.6,52.0,0.7,13.8,28.7,12.1,1.45,6.5,549,Moderate
2033,28.0,69.2,4.8,12.6,25.5,6.1,0.73,12.7,408,Good
4283,40.5,75.6,0.8,10.8,20.8,11.4,1.69,5.6,645,Moderate
1165,37.7,66.9,53.6,69.5,40.3,23.4,1.39,4.3,458,Poor
3500,32.5,64.6,5.5,13.3,29.7,11.6,1.74,5.5,485,Moderate
2050,29.5,85.1,9.3,19.6,22.8,14.1,1.38,9.6,692,Moderate
2624,23.7,73.8,3.1,4.2,11.1,4.1,0.97,14.5,447,Good
4378,28.2,50.1,8.9,16.9,17.6,0.8,1.05,10.4,291,Good
339,32.4,95.7,0.7,5.8,43.0,21.2,1.87,3.9,525,Poor
3879,23.3,90.9,39.8,55.4,30.8,5.5,1.44,5.5,696,Moderate
4632,27.5,72.3,3.5,7.3,22.0,16.0,1.79,6.9,373,Moderate
2973,34.7,59.3,9.0,15.7,28.5,7.1,1.52,6.1,437,Moderate
265,32.4,82.2,11.2,16.0,26.0,4.5,1.45,6.8,601,Moderate
2424,30.9,56.8,9.2,19.2,28.4,5.4,1.82,5.9,567,Moderate
1262,25.5,80.9,24.7,31.1,13.8,7.2,1.01,13.7,522,Good
1771,27.3,78.6,13.8,18.7,14.4,5.4,1.03,14.5,270,Good
3511,31.9,73.3,11.1,21.8,15.1,7.2,1.54,7.4,543,Moderate
271,33.4,52.7,53.5,63.4,26.5,10.0,1.32,12.4,329,Moderate
696,27.6,52.0,48.9,53.6,28.7,5.1,1.65,5.6,364,Moderate
747,25.9,76.9,27.2,33.0,22.2,4.9,0.9,11.6,336,Good
244,27.4,76.3,10.4,14.1,10.3,5.4,0.91,10.3,328,Good
317,28.0,56.8,5.2,8.9,26.6,8.6,1.04,10.8,593,Good
476,30.9,87.1,17.6,32.2,42.7,19.2,1.88,7.6,511,Poor
2032,40.2,107.4,25.0,52.1,46.6,15.2,2.29,3.6,627,Hazardous
957,23.6,49.1,17.4,24.3,25.4,2.0,0.91,12.3,433,Good
3816,29.6,65.6,3.4,9.3,20.6,2.9,1.03,10.2,452,Good
813,26.5,45.3,9.4,15.0,13.1,0.4,0.99,11.0,224,Good
4532,21.9,59.7,9.7,12.0,17.5,4.0,1.07,13.8,524,Good
1914,27.4,62.4,1.4,4.2,17.7,3.1,1.04,10.9,577,Good
4602,29.0,88.6,13.2,33.7,36.1,13.1,2.32,4.4,706,Poor
3487,26.7,72.9,28.7,30.2,32.9,6.4,1.65,8.1,688,Moderate
1297,25.2,46.0,3.9,8.2,22.8,0.2,1.17,10.4,392,Good
4030,40.4,79.3,29.1,43.9,31.1,18.0,1.85,6.6,615,Poor
1804,28.6,91.5,61.2,82.7,39.5,7.5,1.97,4.6,639,Poor
758,36.2,97.0,72.7,95.2,33.5,10.9,2.25,4.9,432,Poor
250,29.7,55.6,28.0,45.2,24.5,7.9,1.25,5.9,471,Moderate
2461,36.2,83.2,64.0,75.6,28.3,12.1,2.28,8.0,732,Poor
545,19.8,76.1,15.9,20.4,25.3,4.2,1.01,10.3,357,Good
3241,37.3,59.7,12.2,26.6,37.7,24.1,2.25,4.1,640,Poor
738,33.5,110.4,34.0,49.8,30.4,2.6,2.06,4.2,706,Poor
310,27.5,45.4,31.3,34.7,14.0,7.1,1.04,11.3,573,Good
3780,29.2,53.9,8.3,22.5,30.5,13.8,1.63,7.0,352,Moderate
2941,22.6,60.0,7.4,12.9,18.8,3.9,0.89,17.1,256,Good
1131,30.4,57.7,12.2,28.7,37.2,25.0,1.95,3.9,749,Poor
1449,35.8,60.1,2.9,13.9,22.2,14.5,1.59,7.7,661,Moderate
4919,29.4,72.4,4.1,7.5,27.6,3.8,1.58,3.6,629,Poor
15,32.1,49.0,0.5,3.1,15.8,4.8,0.98,12.2,423,Good
3232,24.8,67.2,20.9,23.5,22.0,5.8,0.92,12.5,255,Good
2769,30.9,89.0,7.3,30.9,37.3,6.8,2.21,4.4,660,Poor
3468,32.4,66.1,9.1,16.0,13.9,4.6,1.02,11.4,283,Good
920,27.1,67.9,30.7,41.4,18.9,3.9,0.94,11.4,563,Good
3029,36.5,81.0,9.8,22.2,31.5,6.8,1.63,6.5,322,Moderate
1372,32.1,100.8,51.2,69.4,48.2,17.7,2.37,2.6,796,Hazardous
3587,34.0,82.3,99.5,128.1,37.4,13.6,1.94,9.0,444,Poor
2544,36.6,75.5,32.2,41.3,32.1,9.4,1.95,4.4,543,Poor
3598,41.0,82.3,90.1,109.2,48.8,27.5,1.52,4.3,450,Poor
38,29.9,81.0,3.9,14.9,25.2,10.9,1.24,6.4,366,Moderate
363,28.6,50.0,2.4,8.1,24.5,4.3,1.71,7.3,337,Moderate
4101,32.3,98.4,27.5,39.8,35.2,13.5,2.07,4.3,773,Poor
182,31.5,62.0,75.4,82.5,22.7,19.2,1.55,5.9,642,Moderate
3033,28.5,71.0,6.7,13.1,21.8,4.0,0.97,13.1,510,Good
2983,29.4,74.5,12.2,18.2,21.9,4.8,0.99,10.1,267,Good
1194,34.1,61.4,6.8,16.3,41.3,15.3,1.57,7.3,624,Moderate
2852,26.7,72.4,4.2,16.3,18.9,11.7,1.45,12.0,527,Moderate
4542,29.2,60.4,20.9,32.5,34.9,4.5,2.0,8.1,406,Moderate
1121,27.2,79.2,56.0,59.4,20.1,5.0,1.94,5.7,541,Moderate
2235,19.7,62.7,22.4,27.5,19.4,3.1,1.18,10.6,396,Good
2667,20.3,75.5,8.6,14.6,14.7,4.6,0.99,16.3,297,Good
3699,28.8,74.3,29.9,40.6,26.6,6.9,1.43,5.4,649,Moderate
3223,23.1,63.6,9.9,15.5,18.1,3.9,0.98,15.0,205,Good
1182,26.7,92.5,13.4,17.1,30.0,10.7,2.31,3.8,712,Poor
4184,40.0,84.5,41.1,57.1,41.8,16.9,1.83,5.4,578,Poor
4293,28.0,65.5,0.3,7.1,11.8,5.9,1.12,14.3,337,Good
614,37.8,65.8,4.5,19.8,17.2,9.4,1.43,6.2,495,Moderate
4908,22.2,81.3,23.1,37.3,32.2,9.1,1.39,5.6,576,Moderate
1466,31.0,85.8,10.1,24.8,29.4,8.5,1.89,12.1,507,Moderate
401,26.2,64.8,3.2,11.1,24.5,8.6,0.89,10.3,427,Good
3042,20.7,77.0,15.2,20.3,15.8,3.7,0.96,16.0,368,Good
